message_id,conversation_id,user_id,person_empathy,person_distress,age,gender,education,iri_perspective_taking,iri_personal_distress,iri_fantasy,iri_empathatic_concern,personality_openess,personality_conscientiousness,personality_extraversion,personality_agreeableness,personality_stability
p010_341,341,p010,6.714285714285714,6.142857142857143,62,2,6,3.571428571428572,4.0,2.142857142857143,4.428571428571429,2.5,6.5,1.0,6.5,2.0
p039_342,342,p039,3.857142857142857,3.7142857142857135,33,1,4,2.7142857142857144,2.857142857142857,3.2857142857142856,2.928571428571429,4.25,4.25,4.5,4.25,3.75
p063_343,343,p063,2.4285714285714284,1.5714285714285714,31,1,5,3.571428571428572,2.2857142857142856,1.8571428571428568,2.0,2.5,3.5,2.0,4.5,5.0
p068_344,344,p068,6.0,6.0,27,2,3,4.0,2.2857142857142856,3.571428571428572,3.7142857142857135,6.0,6.0,6.0,6.0,6.0
p068_345,345,p068,6.0,6.0,27,2,3,4.0,2.2857142857142856,3.571428571428572,3.7142857142857135,6.0,6.0,6.0,6.0,6.0
p035_346,346,p035,3.0,6.142857142857143,37,1,6,4.857142857142857,2.0,3.4285714285714284,5.0,5.5,7.0,1.0,6.5,6.0
p068_347,347,p068,4.714285714285714,3.142857142857143,27,2,3,4.0,2.2857142857142856,3.571428571428572,3.7142857142857135,6.0,6.0,6.0,6.0,6.0
p030_348,348,p030,5.428571428571429,4.285714285714286,29,1,4,5.0,2.2857142857142856,3.2857142857142856,4.142857142857143,6.5,6.0,1.0,6.0,5.5
p068_349,349,p068,6.0,6.0,27,2,3,4.0,2.2857142857142856,3.571428571428572,3.7142857142857135,6.0,6.0,6.0,6.0,6.0
p035_350,350,p035,2.4285714285714284,5.571428571428571,37,1,6,4.857142857142857,2.0,3.4285714285714284,5.0,5.5,7.0,1.0,6.5,6.0
p039_351,351,p039,4.0,4.285714285714286,33,1,4,2.7142857142857144,2.857142857142857,3.2857142857142856,2.928571428571429,4.25,4.25,4.5,4.25,3.75
p036_352,352,p036,5.571428571428571,6.142857142857143,38,1,5,4.428571428571429,2.857142857142857,3.0,3.857142857142857,5.0,4.0,5.0,5.5,4.5
p068_353,353,p068,6.0,6.0,27,2,3,4.0,2.2857142857142856,3.571428571428572,3.7142857142857135,6.0,6.0,6.0,6.0,6.0
p039_354,354,p039,3.857142857142857,4.571428571428571,33,1,4,2.7142857142857144,2.857142857142857,3.2857142857142856,2.928571428571429,4.25,4.25,4.5,4.25,3.75
p035_355,355,p035,5.714285714285714,6.714285714285714,37,1,6,4.857142857142857,2.0,3.4285714285714284,5.0,5.5,7.0,1.0,6.5,6.0
p024_356,356,p024,5.857142857142857,5.857142857142857,32,1,6,3.4285714285714284,2.857142857142857,2.857142857142857,2.7142857142857144,5.0,5.5,2.0,5.5,4.5
p030_357,357,p030,5.142857142857143,3.7142857142857135,29,1,4,5.0,2.2857142857142856,3.2857142857142856,4.142857142857143,6.5,6.0,1.0,6.0,5.5
p040_358,358,p040,3.571428571428572,3.571428571428572,45,2,4,3.0,3.0,2.2857142857142856,3.857142857142857,4.0,6.0,3.0,6.0,4.0
p039_359,359,p039,3.857142857142857,4.142857142857143,33,1,4,2.7142857142857144,2.857142857142857,3.2857142857142856,2.928571428571429,4.25,4.25,4.5,4.25,3.75
p067_360,360,p067,1.4285714285714286,1.1428571428571428,30,1,6,3.4285714285714284,2.857142857142857,3.4285714285714284,2.142857142857143,5.5,3.5,1.5,3.5,4.0
p045_361,361,p045,4.0,2.0,49,1,5,4.857142857142857,1.2857142857142858,4.857142857142857,3.2857142857142856,6.0,6.5,4.0,6.0,6.5
p024_362,362,p024,5.714285714285714,6.142857142857143,32,1,6,3.4285714285714284,2.857142857142857,2.857142857142857,2.7142857142857144,5.0,5.5,2.0,5.5,4.5
p024_363,363,p024,6.0,6.142857142857143,32,1,6,3.4285714285714284,2.857142857142857,2.857142857142857,2.7142857142857144,5.0,5.5,2.0,5.5,4.5
p039_364,364,p039,4.142857142857143,4.0,33,1,4,2.7142857142857144,2.857142857142857,3.2857142857142856,2.928571428571429,4.25,4.25,4.5,4.25,3.75
p035_365,365,p035,6.571428571428571,6.571428571428571,37,1,6,4.857142857142857,2.0,3.4285714285714284,5.0,5.5,7.0,1.0,6.5,6.0
p016_366,366,p016,2.571428571428572,2.142857142857143,25,2,6,4.142857142857143,1.7142857142857142,3.857142857142857,3.4285714285714284,5.0,6.0,2.0,5.0,6.0
p022_367,367,p022,1.2857142857142858,1.0,29,1,6,4.642857142857142,2.071428571428571,4.142857142857142,4.642857142857142,6.75,6.75,6.75,6.75,7.0
p030_368,368,p030,5.571428571428571,4.285714285714286,29,1,4,5.0,2.2857142857142856,3.2857142857142856,4.142857142857143,6.5,6.0,1.0,6.0,5.5
p039_369,369,p039,4.0,4.285714285714286,33,1,4,2.7142857142857144,2.857142857142857,3.2857142857142856,2.928571428571429,4.25,4.25,4.5,4.25,3.75
p022_370,370,p022,1.0,1.5714285714285714,29,1,6,4.642857142857142,2.071428571428571,4.142857142857142,4.642857142857142,6.75,6.75,6.75,6.75,7.0
p024_371,371,p024,6.285714285714286,6.428571428571429,32,1,6,3.4285714285714284,2.857142857142857,2.857142857142857,2.7142857142857144,5.0,5.5,2.0,5.5,4.5
p035_372,372,p035,6.571428571428571,6.571428571428571,37,1,6,4.857142857142857,2.0,3.4285714285714284,5.0,5.5,7.0,1.0,6.5,6.0
p028_373,373,p028,2.2857142857142856,3.4285714285714284,23,1,4,2.2857142857142856,2.0,3.0,4.428571428571429,5.5,4.0,6.5,3.5,5.0
p029_374,374,p029,2.4285714285714284,1.4285714285714286,38,2,7,3.4285714285714284,2.7142857142857144,2.571428571428572,3.857142857142857,3.5,7.0,6.5,5.5,6.5
p030_375,375,p030,5.714285714285714,4.857142857142857,29,1,4,5.0,2.2857142857142856,3.2857142857142856,4.142857142857143,6.5,6.0,1.0,6.0,5.5
p019_376,376,p019,4.142857142857143,3.142857142857143,21,2,2,2.7142857142857144,3.0,3.142857142857143,3.2857142857142856,3.0,5.0,5.0,4.0,3.5
p030_377,377,p030,6.571428571428571,6.0,29,1,4,5.0,2.2857142857142856,3.2857142857142856,4.142857142857143,6.5,6.0,1.0,6.0,5.5
p025_378,378,p025,5.857142857142857,5.142857142857143,33,1,3,3.7142857142857135,2.2857142857142856,3.2857142857142856,4.571428571428571,5.5,6.5,5.0,6.5,6.5
p068_379,379,p068,6.0,6.0,27,2,3,4.0,2.2857142857142856,3.571428571428572,3.7142857142857135,6.0,6.0,6.0,6.0,6.0
p022_380,380,p022,1.0,1.8571428571428568,29,1,6,4.642857142857142,2.071428571428571,4.142857142857142,4.642857142857142,6.75,6.75,6.75,6.75,7.0
p019_381,381,p019,3.571428571428572,3.571428571428572,21,2,2,2.7142857142857144,3.0,3.142857142857143,3.2857142857142856,3.0,5.0,5.0,4.0,3.5
p035_382,382,p035,5.857142857142857,1.5714285714285714,37,1,6,4.857142857142857,2.0,3.4285714285714284,5.0,5.5,7.0,1.0,6.5,6.0
p062_383,383,p062,2.142857142857143,2.142857142857143,41,1,6,3.2857142857142856,4.428571428571429,2.7142857142857144,2.571428571428572,2.0,2.5,1.5,2.0,1.0
p068_384,384,p068,6.0,6.0,27,2,3,4.0,2.2857142857142856,3.571428571428572,3.7142857142857135,6.0,6.0,6.0,6.0,6.0
p029_385,385,p029,2.2857142857142856,1.0,38,2,7,3.4285714285714284,2.7142857142857144,2.571428571428572,3.857142857142857,3.5,7.0,6.5,5.5,6.5
p008_386,386,p008,3.142857142857143,3.0,28,2,4,4.142857142857143,3.2857142857142856,4.428571428571429,3.571428571428572,5.0,7.0,1.0,5.0,3.5
p019_387,387,p019,4.0,3.142857142857143,21,2,2,2.7142857142857144,3.0,3.142857142857143,3.2857142857142856,3.0,5.0,5.0,4.0,3.5
p039_388,388,p039,4.142857142857143,3.857142857142857,33,1,4,2.7142857142857144,2.857142857142857,3.2857142857142856,2.928571428571429,4.25,4.25,4.5,4.25,3.75
p024_389,389,p024,6.285714285714286,6.142857142857143,32,1,6,3.4285714285714284,2.857142857142857,2.857142857142857,2.7142857142857144,5.0,5.5,2.0,5.5,4.5
p022_390,390,p022,1.4285714285714286,1.4285714285714286,29,1,6,4.642857142857142,2.071428571428571,4.142857142857142,4.642857142857142,6.75,6.75,6.75,6.75,7.0
p019_391,391,p019,4.285714285714286,4.142857142857143,21,2,2,2.7142857142857144,3.0,3.142857142857143,3.2857142857142856,3.0,5.0,5.0,4.0,3.5
p022_392,392,p022,1.7142857142857142,1.4285714285714286,29,1,6,4.642857142857142,2.071428571428571,4.142857142857142,4.642857142857142,6.75,6.75,6.75,6.75,7.0
p016_393,393,p016,3.0,4.0,25,2,6,4.142857142857143,1.7142857142857142,3.857142857142857,3.4285714285714284,5.0,6.0,2.0,5.0,6.0
p010_394,394,p010,7.0,6.142857142857143,62,2,6,3.571428571428572,4.0,2.142857142857143,4.428571428571429,2.5,6.5,1.0,6.5,2.0
p068_395,395,p068,6.0,6.0,27,2,3,4.0,2.2857142857142856,3.571428571428572,3.7142857142857135,6.0,6.0,6.0,6.0,6.0
p019_396,396,p019,4.0,3.2857142857142856,21,2,2,2.7142857142857144,3.0,3.142857142857143,3.2857142857142856,3.0,5.0,5.0,4.0,3.5
p068_397,397,p068,6.0,6.0,27,2,3,4.0,2.2857142857142856,3.571428571428572,3.7142857142857135,6.0,6.0,6.0,6.0,6.0
p029_398,398,p029,1.5714285714285714,1.2857142857142858,38,2,7,3.4285714285714284,2.7142857142857144,2.571428571428572,3.857142857142857,3.5,7.0,6.5,5.5,6.5
p010_399,399,p010,4.857142857142857,5.428571428571429,62,2,6,3.571428571428572,4.0,2.142857142857143,4.428571428571429,2.5,6.5,1.0,6.5,2.0
p022_400,400,p022,1.0,1.7142857142857142,29,1,6,4.642857142857142,2.071428571428571,4.142857142857142,4.642857142857142,6.75,6.75,6.75,6.75,7.0
p029_401,401,p029,3.0,1.0,38,2,7,3.4285714285714284,2.7142857142857144,2.571428571428572,3.857142857142857,3.5,7.0,6.5,5.5,6.5
p030_402,402,p030,5.0,2.857142857142857,29,1,4,5.0,2.2857142857142856,3.2857142857142856,4.142857142857143,6.5,6.0,1.0,6.0,5.5
p048_403,403,p048,4.857142857142857,2.857142857142857,25,2,4,3.571428571428572,2.857142857142857,3.571428571428572,3.142857142857143,5.5,5.5,3.5,4.5,4.0
p019_404,404,p019,4.0,4.0,21,2,2,2.7142857142857144,3.0,3.142857142857143,3.2857142857142856,3.0,5.0,5.0,4.0,3.5
p029_405,405,p029,5.857142857142857,1.0,38,2,7,3.4285714285714284,2.7142857142857144,2.571428571428572,3.857142857142857,3.5,7.0,6.5,5.5,6.5
p019_406,406,p019,4.428571428571429,4.142857142857143,21,2,2,2.7142857142857144,3.0,3.142857142857143,3.2857142857142856,3.0,5.0,5.0,4.0,3.5
p068_407,407,p068,6.0,5.857142857142857,27,2,3,4.0,2.2857142857142856,3.571428571428572,3.7142857142857135,6.0,6.0,6.0,6.0,6.0
p030_408,408,p030,3.857142857142857,4.285714285714286,29,1,4,5.0,2.2857142857142856,3.2857142857142856,4.142857142857143,6.5,6.0,1.0,6.0,5.5
p019_409,409,p019,3.7142857142857135,4.285714285714286,21,2,2,2.7142857142857144,3.0,3.142857142857143,3.2857142857142856,3.0,5.0,5.0,4.0,3.5
p010_410,410,p010,1.7142857142857142,5.428571428571429,62,2,6,3.571428571428572,4.0,2.142857142857143,4.428571428571429,2.5,6.5,1.0,6.5,2.0
p035_411,411,p035,6.714285714285714,6.285714285714286,37,1,6,4.857142857142857,2.0,3.4285714285714284,5.0,5.5,7.0,1.0,6.5,6.0
p068_412,412,p068,6.0,6.0,27,2,3,4.0,2.2857142857142856,3.571428571428572,3.7142857142857135,6.0,6.0,6.0,6.0,6.0
p030_413,413,p030,3.857142857142857,4.428571428571429,29,1,4,5.0,2.2857142857142856,3.2857142857142856,4.142857142857143,6.5,6.0,1.0,6.0,5.5
p062_414,414,p062,1.0,1.7142857142857142,41,1,6,3.2857142857142856,4.428571428571429,2.7142857142857144,2.571428571428572,2.0,2.5,1.5,2.0,1.0
p031_415,415,p031,7.0,7.0,47,1,5,4.571428571428571,2.4285714285714284,5.0,5.0,6.5,6.5,7.0,7.0,7.0
p039_416,416,p039,4.0,4.0,33,1,4,2.7142857142857144,2.857142857142857,3.2857142857142856,2.928571428571429,4.25,4.25,4.5,4.25,3.75
p022_417,417,p022,1.7142857142857142,1.0,29,1,6,4.642857142857142,2.071428571428571,4.142857142857142,4.642857142857142,6.75,6.75,6.75,6.75,7.0
p073_418,418,p073,6.714285714285714,4.571428571428571,47,2,6,5.0,2.142857142857143,3.571428571428572,5.0,6.5,7.0,4.5,5.5,7.0
p022_419,419,p022,1.0,1.7142857142857142,29,1,6,4.642857142857142,2.071428571428571,4.142857142857142,4.642857142857142,6.75,6.75,6.75,6.75,7.0
p029_420,420,p029,2.857142857142857,1.7142857142857142,38,2,7,3.4285714285714284,2.7142857142857144,2.571428571428572,3.857142857142857,3.5,7.0,6.5,5.5,6.5
p039_421,421,p039,3.7142857142857135,3.857142857142857,33,1,4,2.7142857142857144,2.857142857142857,3.2857142857142856,2.928571428571429,4.25,4.25,4.5,4.25,3.75
p022_422,422,p022,1.0,1.7142857142857142,29,1,6,4.642857142857142,2.071428571428571,4.142857142857142,4.642857142857142,6.75,6.75,6.75,6.75,7.0
p016_423,423,p016,3.142857142857143,3.7142857142857135,25,2,6,4.142857142857143,1.7142857142857142,3.857142857142857,3.4285714285714284,5.0,6.0,2.0,5.0,6.0
p024_424,424,p024,6.0,6.428571428571429,32,1,6,3.4285714285714284,2.857142857142857,2.857142857142857,2.7142857142857144,5.0,5.5,2.0,5.5,4.5
p019_425,425,p019,3.7142857142857135,4.142857142857143,21,2,2,2.7142857142857144,3.0,3.142857142857143,3.2857142857142856,3.0,5.0,5.0,4.0,3.5
p039_426,426,p039,4.0,4.142857142857143,33,1,4,2.7142857142857144,2.857142857142857,3.2857142857142856,2.928571428571429,4.25,4.25,4.5,4.25,3.75
p068_427,427,p068,6.0,6.0,27,2,3,4.0,2.2857142857142856,3.571428571428572,3.7142857142857135,6.0,6.0,6.0,6.0,6.0
p029_428,428,p029,1.5714285714285714,1.1428571428571428,38,2,7,3.4285714285714284,2.7142857142857144,2.571428571428572,3.857142857142857,3.5,7.0,6.5,5.5,6.5
p035_429,429,p035,3.0,6.571428571428571,37,1,6,4.857142857142857,2.0,3.4285714285714284,5.0,5.5,7.0,1.0,6.5,6.0
p022_430,430,p022,1.0,1.7142857142857142,29,1,6,4.642857142857142,2.071428571428571,4.142857142857142,4.642857142857142,6.75,6.75,6.75,6.75,7.0
p019_431,431,p019,3.857142857142857,3.571428571428572,21,2,2,2.7142857142857144,3.0,3.142857142857143,3.2857142857142856,3.0,5.0,5.0,4.0,3.5
p073_432,432,p073,6.857142857142857,5.714285714285714,47,2,6,5.0,2.142857142857143,3.571428571428572,5.0,6.5,7.0,4.5,5.5,7.0
p035_433,433,p035,6.714285714285714,6.857142857142857,37,1,6,4.857142857142857,2.0,3.4285714285714284,5.0,5.5,7.0,1.0,6.5,6.0
p039_434,434,p039,4.142857142857143,3.857142857142857,33,1,4,2.7142857142857144,2.857142857142857,3.2857142857142856,2.928571428571429,4.25,4.25,4.5,4.25,3.75
p024_435,435,p024,5.857142857142857,5.857142857142857,32,1,6,3.4285714285714284,2.857142857142857,2.857142857142857,2.7142857142857144,5.0,5.5,2.0,5.5,4.5
p022_436,436,p022,1.5714285714285714,1.4285714285714286,29,1,6,4.642857142857142,2.071428571428571,4.142857142857142,4.642857142857142,6.75,6.75,6.75,6.75,7.0
p054_437,437,p054,5.428571428571429,2.0,33,2,6,4.285714285714286,1.2857142857142858,3.857142857142857,4.0,4.5,7.0,1.5,7.0,7.0
p030_438,438,p030,2.142857142857143,1.7142857142857142,29,1,4,5.0,2.2857142857142856,3.2857142857142856,4.142857142857143,6.5,6.0,1.0,6.0,5.5
p039_439,439,p039,3.7142857142857135,4.428571428571429,33,1,4,2.7142857142857144,2.857142857142857,3.2857142857142856,2.928571428571429,4.25,4.25,4.5,4.25,3.75
p039_440,440,p039,3.857142857142857,4.285714285714286,33,1,4,2.7142857142857144,2.857142857142857,3.2857142857142856,2.928571428571429,4.25,4.25,4.5,4.25,3.75
p039_441,441,p039,3.571428571428572,4.285714285714286,33,1,4,2.7142857142857144,2.857142857142857,3.2857142857142856,2.928571428571429,4.25,4.25,4.5,4.25,3.75
p016_442,442,p016,3.857142857142857,4.0,25,2,6,4.142857142857143,1.7142857142857142,3.857142857142857,3.4285714285714284,5.0,6.0,2.0,5.0,6.0
p020_443,443,p020,6.142857142857143,7.0,28,2,5,5.0,4.142857142857143,4.857142857142857,5.0,6.0,6.0,5.0,4.5,3.5
p039_444,444,p039,3.857142857142857,3.857142857142857,33,1,4,2.7142857142857144,2.857142857142857,3.2857142857142856,2.928571428571429,4.25,4.25,4.5,4.25,3.75
p030_445,445,p030,5.714285714285714,5.142857142857143,29,1,4,5.0,2.2857142857142856,3.2857142857142856,4.142857142857143,6.5,6.0,1.0,6.0,5.5
p022_446,446,p022,1.2857142857142858,1.2857142857142858,29,1,6,4.642857142857142,2.071428571428571,4.142857142857142,4.642857142857142,6.75,6.75,6.75,6.75,7.0
p029_447,447,p029,1.8571428571428568,1.0,38,2,7,3.4285714285714284,2.7142857142857144,2.571428571428572,3.857142857142857,3.5,7.0,6.5,5.5,6.5
p062_448,448,p062,1.0,1.1428571428571428,41,1,6,3.2857142857142856,4.428571428571429,2.7142857142857144,2.571428571428572,2.0,2.5,1.5,2.0,1.0
p019_449,449,p019,4.142857142857143,3.571428571428572,21,2,2,2.7142857142857144,3.0,3.142857142857143,3.2857142857142856,3.0,5.0,5.0,4.0,3.5
p029_450,450,p029,1.7142857142857142,1.0,38,2,7,3.4285714285714284,2.7142857142857144,2.571428571428572,3.857142857142857,3.5,7.0,6.5,5.5,6.5
p039_451,451,p039,3.857142857142857,4.142857142857143,33,1,4,2.7142857142857144,2.857142857142857,3.2857142857142856,2.928571428571429,4.25,4.25,4.5,4.25,3.75
p030_452,452,p030,4.285714285714286,3.142857142857143,29,1,4,5.0,2.2857142857142856,3.2857142857142856,4.142857142857143,6.5,6.0,1.0,6.0,5.5
p022_453,453,p022,1.0,1.7142857142857142,29,1,6,4.642857142857142,2.071428571428571,4.142857142857142,4.642857142857142,6.75,6.75,6.75,6.75,7.0
p024_454,454,p024,5.857142857142857,5.857142857142857,32,1,6,3.4285714285714284,2.857142857142857,2.857142857142857,2.7142857142857144,5.0,5.5,2.0,5.5,4.5
p068_455,455,p068,6.0,6.0,27,2,3,4.0,2.2857142857142856,3.571428571428572,3.7142857142857135,6.0,6.0,6.0,6.0,6.0
p068_456,456,p068,6.0,6.0,27,2,3,4.0,2.2857142857142856,3.571428571428572,3.7142857142857135,6.0,6.0,6.0,6.0,6.0
p016_457,457,p016,4.0,3.7142857142857135,25,2,6,4.142857142857143,1.7142857142857142,3.857142857142857,3.4285714285714284,5.0,6.0,2.0,5.0,6.0
p062_458,458,p062,1.1428571428571428,2.142857142857143,41,1,6,3.2857142857142856,4.428571428571429,2.7142857142857144,2.571428571428572,2.0,2.5,1.5,2.0,1.0
p024_459,459,p024,5.857142857142857,6.142857142857143,32,1,6,3.4285714285714284,2.857142857142857,2.857142857142857,2.7142857142857144,5.0,5.5,2.0,5.5,4.5
p068_460,460,p068,6.0,6.0,27,2,3,4.0,2.2857142857142856,3.571428571428572,3.7142857142857135,6.0,6.0,6.0,6.0,6.0
p022_461,461,p022,1.0,1.7142857142857142,29,1,6,4.642857142857142,2.071428571428571,4.142857142857142,4.642857142857142,6.75,6.75,6.75,6.75,7.0
p030_462,462,p030,1.2857142857142858,1.2857142857142858,29,1,4,5.0,2.2857142857142856,3.2857142857142856,4.142857142857143,6.5,6.0,1.0,6.0,5.5
p029_463,463,p029,1.4285714285714286,1.0,38,2,7,3.4285714285714284,2.7142857142857144,2.571428571428572,3.857142857142857,3.5,7.0,6.5,5.5,6.5
p035_464,464,p035,6.142857142857143,3.571428571428572,37,1,6,4.857142857142857,2.0,3.4285714285714284,5.0,5.5,7.0,1.0,6.5,6.0
p062_465,465,p062,4.571428571428571,4.571428571428571,41,1,6,3.2857142857142856,4.428571428571429,2.7142857142857144,2.571428571428572,2.0,2.5,1.5,2.0,1.0
p029_466,466,p029,1.0,1.1428571428571428,38,2,7,3.4285714285714284,2.7142857142857144,2.571428571428572,3.857142857142857,3.5,7.0,6.5,5.5,6.5
p062_467,467,p062,1.0,2.7142857142857144,41,1,6,3.2857142857142856,4.428571428571429,2.7142857142857144,2.571428571428572,2.0,2.5,1.5,2.0,1.0
p024_468,468,p024,5.714285714285714,5.714285714285714,32,1,6,3.4285714285714284,2.857142857142857,2.857142857142857,2.7142857142857144,5.0,5.5,2.0,5.5,4.5
p054_469,469,p054,5.428571428571429,2.0,33,2,6,4.285714285714286,1.2857142857142858,3.857142857142857,4.0,4.5,7.0,1.5,7.0,7.0
p062_470,470,p062,1.5714285714285714,4.857142857142857,41,1,6,3.2857142857142856,4.428571428571429,2.7142857142857144,2.571428571428572,2.0,2.5,1.5,2.0,1.0
p019_471,471,p019,3.857142857142857,3.7142857142857135,21,2,2,2.7142857142857144,3.0,3.142857142857143,3.2857142857142856,3.0,5.0,5.0,4.0,3.5
p068_472,472,p068,6.0,6.0,27,2,3,4.0,2.2857142857142856,3.571428571428572,3.7142857142857135,6.0,6.0,6.0,6.0,6.0
p024_473,473,p024,6.142857142857143,5.857142857142857,32,1,6,3.4285714285714284,2.857142857142857,2.857142857142857,2.7142857142857144,5.0,5.5,2.0,5.5,4.5
p035_474,474,p035,6.0,1.5714285714285714,37,1,6,4.857142857142857,2.0,3.4285714285714284,5.0,5.5,7.0,1.0,6.5,6.0
p054_475,475,p054,5.285714285714286,2.4285714285714284,33,2,6,4.285714285714286,1.2857142857142858,3.857142857142857,4.0,4.5,7.0,1.5,7.0,7.0
p011_476,476,p011,6.142857142857143,5.142857142857143,47,1,6,4.428571428571429,1.4285714285714286,4.571428571428571,4.714285714285714,6.5,6.0,6.0,4.5,4.0
p022_477,477,p022,1.0,1.4285714285714286,29,1,6,4.642857142857142,2.071428571428571,4.142857142857142,4.642857142857142,6.75,6.75,6.75,6.75,7.0
p010_478,478,p010,6.428571428571429,6.142857142857143,62,2,6,3.571428571428572,4.0,2.142857142857143,4.428571428571429,2.5,6.5,1.0,6.5,2.0
p024_479,479,p024,1.8571428571428568,7.0,32,1,6,3.4285714285714284,2.857142857142857,2.857142857142857,2.7142857142857144,5.0,5.5,2.0,5.5,4.5
p054_480,480,p054,5.428571428571429,2.0,33,2,6,4.285714285714286,1.2857142857142858,3.857142857142857,4.0,4.5,7.0,1.5,7.0,7.0
p053_481,481,p053,3.2857142857142856,2.142857142857143,45,1,4,2.2857142857142856,1.4285714285714286,3.0,2.2857142857142856,4.0,6.0,2.5,5.5,5.5
p035_482,482,p035,4.857142857142857,1.1428571428571428,37,1,6,4.857142857142857,2.0,3.4285714285714284,5.0,5.5,7.0,1.0,6.5,6.0
p035_483,483,p035,5.857142857142857,1.0,37,1,6,4.857142857142857,2.0,3.4285714285714284,5.0,5.5,7.0,1.0,6.5,6.0
p068_484,484,p068,6.0,6.0,27,2,3,4.0,2.2857142857142856,3.571428571428572,3.7142857142857135,6.0,6.0,6.0,6.0,6.0
p030_485,485,p030,2.2857142857142856,1.0,29,1,4,5.0,2.2857142857142856,3.2857142857142856,4.142857142857143,6.5,6.0,1.0,6.0,5.5
p000_486,486,p000,5.714285714285714,2.142857142857143,26,2,6,4.428571428571429,1.4285714285714286,2.857142857142857,4.571428571428571,6.5,6.0,6.0,7.0,6.0
p010_487,487,p010,6.285714285714286,5.857142857142857,62,2,6,3.571428571428572,4.0,2.142857142857143,4.428571428571429,2.5,6.5,1.0,6.5,2.0
p031_488,488,p031,7.0,7.0,47,1,5,4.571428571428571,2.4285714285714284,5.0,5.0,6.5,6.5,7.0,7.0,7.0
p020_489,489,p020,5.0,5.571428571428571,28,2,5,5.0,4.142857142857143,4.857142857142857,5.0,6.0,6.0,5.0,4.5,3.5
p030_490,490,p030,5.0,1.8571428571428568,29,1,4,5.0,2.2857142857142856,3.2857142857142856,4.142857142857143,6.5,6.0,1.0,6.0,5.5
p068_491,491,p068,6.0,6.0,27,2,3,4.0,2.2857142857142856,3.571428571428572,3.7142857142857135,6.0,6.0,6.0,6.0,6.0
p010_492,492,p010,6.0,5.285714285714286,62,2,6,3.571428571428572,4.0,2.142857142857143,4.428571428571429,2.5,6.5,1.0,6.5,2.0
p035_493,493,p035,6.857142857142857,6.285714285714286,37,1,6,4.857142857142857,2.0,3.4285714285714284,5.0,5.5,7.0,1.0,6.5,6.0
p019_494,494,p019,3.857142857142857,3.571428571428572,21,2,2,2.7142857142857144,3.0,3.142857142857143,3.2857142857142856,3.0,5.0,5.0,4.0,3.5
p010_495,495,p010,1.7142857142857142,5.285714285714286,62,2,6,3.571428571428572,4.0,2.142857142857143,4.428571428571429,2.5,6.5,1.0,6.5,2.0
p031_496,496,p031,5.714285714285714,6.571428571428571,47,1,5,4.571428571428571,2.4285714285714284,5.0,5.0,6.5,6.5,7.0,7.0,7.0
p016_497,497,p016,2.142857142857143,2.142857142857143,25,2,6,4.142857142857143,1.7142857142857142,3.857142857142857,3.4285714285714284,5.0,6.0,2.0,5.0,6.0
p035_498,498,p035,1.4285714285714286,1.2857142857142858,37,1,6,4.857142857142857,2.0,3.4285714285714284,5.0,5.5,7.0,1.0,6.5,6.0
p029_499,499,p029,1.1428571428571428,1.0,38,2,7,3.4285714285714284,2.7142857142857144,2.571428571428572,3.857142857142857,3.5,7.0,6.5,5.5,6.5
p022_500,500,p022,1.0,1.5714285714285714,29,1,6,4.642857142857142,2.071428571428571,4.142857142857142,4.642857142857142,6.75,6.75,6.75,6.75,7.0
p012_1,1,p012,7.0,3.0,36,1,6,5.0,1.7142857142857142,3.4285714285714284,5.0,7.0,7.0,7.0,7.0,7.0
p022_2,2,p022,1.5714285714285714,1.0,29,1,6,4.642857142857142,2.071428571428571,4.142857142857142,4.642857142857142,6.75,6.75,6.75,6.75,7.0
p020_3,3,p020,6.857142857142857,5.857142857142857,28,2,5,5.0,4.142857142857143,4.857142857142857,5.0,6.0,6.0,5.0,4.5,3.5
p071_4,4,p071,5.0,1.8571428571428568,19,1,4,3.0,2.7142857142857144,3.0,2.7142857142857144,4.0,6.0,1.5,6.0,6.0
p010_5,5,p010,4.714285714285714,5.0,62,2,6,3.571428571428572,4.0,2.142857142857143,4.428571428571429,2.5,6.5,1.0,6.5,2.0
p030_6,6,p030,3.4285714285714284,1.2857142857142858,29,1,4,5.0,2.2857142857142856,3.2857142857142856,4.142857142857143,6.5,6.0,1.0,6.0,5.5
p068_7,7,p068,6.0,6.0,27,2,3,4.0,2.2857142857142856,3.571428571428572,3.7142857142857135,6.0,6.0,6.0,6.0,6.0
p054_8,8,p054,5.428571428571429,2.0,33,2,6,4.285714285714286,1.2857142857142858,3.857142857142857,4.0,4.5,7.0,1.5,7.0,7.0
p022_9,9,p022,1.0,1.4285714285714286,29,1,6,4.642857142857142,2.071428571428571,4.142857142857142,4.642857142857142,6.75,6.75,6.75,6.75,7.0
p039_10,10,p039,4.142857142857143,4.0,33,1,4,2.7142857142857144,2.857142857142857,3.2857142857142856,2.928571428571429,4.25,4.25,4.5,4.25,3.75
p039_11,11,p039,4.142857142857143,3.7142857142857135,33,1,4,2.7142857142857144,2.857142857142857,3.2857142857142856,2.928571428571429,4.25,4.25,4.5,4.25,3.75
p062_12,12,p062,4.857142857142857,3.4285714285714284,41,1,6,3.2857142857142856,4.428571428571429,2.7142857142857144,2.571428571428572,2.0,2.5,1.5,2.0,1.0
